id,userName,userUrl,version,score,title,text,url,updated,appiD
11253890974,La clod,https://itunes.apple.com/it/reviews/id292495833,2.10.28,5,LA MIGLIORE APP,super top. Non aggiungo altro perché non serve ! Da avere assolutamente 🫶🏻,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2024-05-10T17:23:19-07:00,1470373330
10667894387,Ror4501,https://itunes.apple.com/it/reviews/id128596838,2.9.103,5,Perfetta,Bellissima! Ci sono rimasto a bocca aperta,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-12-07T12:02:36-07:00,1470373330
10345786055,Ciro Milucci,https://itunes.apple.com/it/reviews/id1424177543,2.9.72,5,Eccellente,Entusiasmante,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-09-07T23:25:07-07:00,1470373330
9876762683,Gr3gori8,https://itunes.apple.com/it/reviews/id1455383907,2.9.33,5,Wow,L’app mi ha salvato la vita in molti casi. Pazzesca,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-04-30T01:51:44-07:00,1470373330
10569669083,Fremì,https://itunes.apple.com/it/reviews/id1338544242,2.9.92,5,Fantastica,Però è lentissima,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-11-10T01:03:30-07:00,1470373330
10807319107,Paulbb.,https://itunes.apple.com/it/reviews/id1612205425,2.9.112,5,Belle foto,Ottima,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2024-01-10T13:03:54-07:00,1470373330
10444120972,Mamisoa A.,https://itunes.apple.com/it/reviews/id313980299,2.9.82,5,Bellissimo lo adoro,Quello che pensò già nel titolo,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-06T00:14:25-07:00,1470373330
10518015953,P.f.66,https://itunes.apple.com/it/reviews/id140460732,2.9.88,5,Eccezionale,Ottima app che utilizza l’Ai perfetto,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-26T10:19:36-07:00,1470373330
10634132736,fortuna deluca,https://itunes.apple.com/it/reviews/id1519158684,2.9.100,5,Foto,App utile corregge le piccole imperfezioni!!!,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-11-28T01:34:23-07:00,1470373330
10918565803,Krundo,https://itunes.apple.com/it/reviews/id247788079,2.9.121,5,Top,"App intuitiva e fa tutto alla grande, soddisfatto dei risultati",https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2024-02-08T22:48:24-07:00,1470373330
10446469373,dianagallardo,https://itunes.apple.com/it/reviews/id164461383,2.9.77,5,La svolta!,Questa app è semplicemente stupendaaaaaaaaa,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-06T14:46:04-07:00,1470373330
